;;10.38282757;-66.90152522;4.97;B8V
27    LMi;;10.3850938;33.90815509;5.89;A6V
25    Sex;;10.39069668;-4.07404512;5.93;B9p Si(CrSr)
;;10.39150381;-38.00970922;5.34;A8V
;;10.40218301;65.56647366;4.94;A0sp...
28    LMi;;10.40239288;33.71853542;5.52;K1III
;;10.40659458;-74.03154474;3.99;F2IV
;;10.41652799;-58.57631762;5.93;F2III
44    Leo;;10.4208858;8.78493853;5.61;M2IIIs
;;10.42898629;-7.06014256;5.6;M0.5III
30    LMi;;10.43190753;33.79626364;4.72;F0V
42Mu  Hya;;10.43486251;-16.83609584;3.83;K4III
;;10.44692638;-54.87731436;5.58;K3II/III
Alp Ant;;10.4525433;-31.06780228;4.28;K4III
;;10.45679951;-57.63881373;4.65;A6Ia
;;10.45705543;-65.7047139;6;A2V
;;10.45779948;41.60121201;6;A2V
;;10.4646514;-58.73940856;3.81;F2II
31Bet LMi;;10.46474791;36.70747818;4.2;G8III-IV
;;10.48127695;-64.17228466;5.27;K3Ib
29Del Sex;;10.49131408;-2.73904701;5.19;B9.5V
;;10.4913926;-29.66385399;5.58;K3III
Del Ant;;10.49316621;-30.60707101;5.57;B9/B9.5V
;;10.49505784;84.25210531;5.52;F0IV
32    LMi;;10.50179443;38.925143;5.79;A4V
30Bet Sex;;10.50486195;-0.63697208;5.08;B6V
;;10.50557641;-71.99271995;4.72;A2III
36    UMa;;10.51049009;55.98061759;4.82;F8V
;;10.51662718;-13.5884676;5.59;B8/B9IV/V
;;10.51724293;-73.2215089;4.94;K4/K5III
;;10.51806127;82.55853791;5.25;F2V
;;10.522843;-53.7159928;4.89;F6V
33    LMi;;10.53093442;32.3795376;5.9;A0IV
;;10.53262466;-45.06671373;5.76;B9
;;10.5337455;-61.68536031;3.3;B4Vne
46    Leo;;10.53661066;14.13720956;5.43;M2III
;;10.54267239;-44.6184503;5.91;G6/G8III
;;10.5466157;-58.66675023;5.98;A2Iab
47Rho Leo;;10.5468542;9.30659431;3.84;B1Ib SB
;;10.54913353;-47.00336923;5.02;K4III
;;10.55388811;40.42554046;4.72;A7IV
34    LMi;;10.5585921;34.98870207;5.57;A2Vn
44    Hya;;10.5669142;-23.74521609;5.08;K5III
48    Leo;;10.58002043;6.95361136;5.07;G8II-III
49    Leo;;10.58394168;8.65043904;5.67;A2V
;;10.58488566;75.71298403;4.86;K0III
37    UMa;;10.58600621;57.08254651;5.16;F1V
;;10.58690973;-39.5625967;5.5;C
Gam Cha;;10.59117177;-78.60781379;4.11;M0III
;;10.59314294;-57.55763551;4.45;K3/K4II
;;10.6057123;-59.56429542;5.08;K1III
;;10.60895074;-12.22848702;5.71;F7V
;;10.62049965;-27.41268661;4.87;M1III
;;10.62173798;-48.22561631;3.84;A3m+...
;;10.62418785;-58.73334704;5.47;A0Ia
;;10.62590207;-13.38445095;4.89;C
;;10.63407271;-57.25631096;5.89;B3IV
Phi3Hya;;10.64305918;-16.87663687;4.91;G8III
37    LMi;;10.64533684;31.97622008;4.68;G0II
;;10.6458368;-59.18299905;4.69;K4/K5III:
;;10.64991802;-58.81688568;5.96;M1III
;;10.65159562;53.66849306;5.55;K3III
38    LMi;;10.65216541;37.9101113;5.84;F9V
;;10.65511459;-55.60327905;4.29;G2II
;;10.66985098;-65.10024026;5.51;B9p Si
;;10.69675146;68.44355985;5.74;K3III
;;10.69766002;-79.78330226;5.97;B5IV
38    UMa;;10.69910623;65.71646212;5.12;K2IIIvar
;;10.70392889;-64.4664538;4.76;B3V
;;10.7112705;-59.21576469;5.36;B2.5Ia
;;10.71200245;-32.71567314;5.63;A0V
The Car;;10.71595186;-64.39447937;2.74;B0Vp
40    LMi;;10.71720743;26.32569732;5.51;A4Vn
;;10.71778873;69.07624525;5.01;K3III
35    Sex;;10.72247452;4.74774961;5.77;K3III+...
41    LMi;;10.7236194;23.18838442;5.08;A3Vn
;;10.72564102;-60.56662705;4.58;K3Ib
;;10.72586595;46.2040376;5.18;F5III
39    UMa;;10.72869915;57.19932851;5.79;A0Vs
;;10.73089292;-64.24905176;5.74;B3:V
;;10.73526031;-63.9611007;4.8;B5Vn
;;10.7511174;67.41138225;5.95;C5II
Del1Cha;;10.75454864;-80.4695233;5.46;K0III
Del2Cha;;10.76309326;-80.54020283;4.45;B2.5IV
42    LMi;;10.76442004;30.68240198;5.36;A1Vn
;;10.77127179;-64.51458587;5.33;B7:V
51    Leo;;10.77346864;18.89162177;5.5;K3III
52    Leo;;10.77370912;14.19480263;5.49;G4III:
;;10.77489193;-64.26326386;5.23;B7IV
Mu  Vel;;10.77947836;-49.42012517;2.69;G5III SB
;;10.78090115;-64.38349702;4.87;B3IV
;;10.78112913;-17.29683026;5.44;A3V
;;10.78263744;-56.7571908;5.14;B8/B9III
;;10.80150441;-59.91916925;5.98;A0Ia
;;10.80392549;-31.68785403;5.87;A1V
;;10.81126854;-1.95891494;5.92;M2III
53    Leo;;10.8209535;10.54526139;5.32;A2V
;;10.82346012;-59.32377833;5.85;B9.5IV/V
Nu  Hya;;10.82706446;-16.19413208;3.11;K0/K1III
;;10.82874523;-9.85262893;5.85;G8III:
;;10.83251279;-34.05819988;5.61;A1V
41    Sex;;10.83834982;-8.89772694;5.8;A3m
;;10.85151113;-3.09264065;5.95;K2
43    UMa;;10.85307864;56.58223677;5.66;K2III
42    UMa;;10.85659933;59.32024369;5.57;K2III
;;10.87523685;-57.24041437;5.26;B9Ia
46    LMi;Praecipua;10.88851107;34.21556641;3.79;K0III-IV
;;10.89152267;-20.13815014;5.23;F6V
;;10.89154617;-58.85326474;3.78;K0III-IV...
;;10.89204997;69.85404505;5.91;G9IV
44    UMa;;10.89292189;54.58515228;5.12;K3III
;;10.89503594;-70.72033781;5.99;B6V
;;10.89548914;-2.12924149;5.45;G8III
45Ome UMa;;10.89964055;43.19001538;4.66;A1Vs
;;10.90493913;-13.75805882;5.65;K0III + (G)
;;10.9082215;-61.82661289;5.95;K4III
;;10.91617223;34.03490757;5.73;G7III:
;;10.92146194;-60.51720824;5.93;K0III
54    Leo;;10.92690222;24.74975451;4.3;A1
55    Leo;;10.92842695;0.73693069;5.91;F2III
46    UMa;;10.92901737;33.50699574;5.02;K1III
56    Leo;;10.93374528;6.18538415;5.91;M5IIIvar
Iot Ant;;10.94527675;-37.1374629;4.6;K0III
;;10.95218941;-50.76504906;5.9;A7Vni
;;10.98715108;-33.73745399;5.7;F2V
47    UMa;;10.99117105;40.43012281;5.03;G0V
;;10.99193167;-16.35368059;5.88;M1III
;;10.99242746;36.09322401;5.99;M2III
7Alp Crt;Alkes;10.9963191;-18.29909723;4.08;K1III
;;10.99984135;-43.80713489;5.81;B8/B9V
;;11.00256828;-42.22586959;4.37;A3IV
;;11.00324969;-14.08329867;5.86;K5III
;;11.00408227;45.52626916;5.47;K5III
58    Leo;;11.00934429;3.61753351;4.84;K1III
59    Leo;;11.01245342;6.10150342;4.98;A5III
49    UMa;;11.01402228;39.21213189;5.06;Am
61    Leo;;11.03046358;-2.48449705;4.73;K5III
48Bet UMa;Merak;11.0306641;56.38234478;2.34;A1V
60    Leo;;11.0388281;20.17974575;4.42;A1m
;;11.05414672;-11.30320923;5.51;G7III...
62    Leo;;11.06017427;-0.00083195;5.95;K3III
50Alp UMa;Dubhe;11.06217691;61.75111888;1.81;F7V comp
;;11.07536144;-47.67918306;5.67;A8III/IV
;;11.08172486;-35.804689;5.43;A0V
63Chi Leo;;11.08367497;7.33612254;4.62;F2III-IVvar
Chi1Hya;;11.08889795;-27.29359566;4.92;F3IV/V
Chi2Hya;;11.09931871;-27.28781183;5.69;B8V
;;11.10902064;-62.42413654;4.62;G8III
;;11.11386921;-70.87793836;5.58;B2V
65    Leo;;11.11511968;1.95573365;5.52;G9IIICN...
;;11.12132112;-42.63878147;5.15;Ap SrCrEu
;;11.14277934;-61.94717969;5.11;B9Ia
;;11.14316545;-58.97504198;3.93;G0Ia0
;;11.14556879;-28.08061647;5.43;A1V
67    Leo;;11.14696778;24.6584498;5.7;A3IV
;;11.15530887;36.30943441;5.71;M3.5III
;;11.16070953;43.20775162;5.89;M2III
52Psi UMa;;11.16107206;44.49855337;3;K1III
;;11.16482816;-32.36745668;5.79;A1V
11Bet Crt;;11.19430174;-22.82560642;4.46;A1V
;;11.20920712;-49.10107805;5.37;A2III
;;11.21000563;-60.3176307;4.59;A6Ia
;;11.21257516;-64.16978296;5.22;B9V
;;11.22074716;-44.37222081;5.77;K5/M0III
;;11.22521976;-59.6193167;5.74;B1.5V
;;11.22761379;-53.2319031;5.75;K2III
69    Leo;;11.2293278;-0.06950857;5.4;A0V
;;11.23383522;8.06095499;5.79;K3III
68Del Leo;Zosma;11.23511447;20.52403384;2.56;A4V
70The Leo;;11.23734469;15.4297631;3.33;A2V
72    Leo;;11.25340086;23.09552528;4.56;M3III
73    Leo;;11.26441578;13.30759308;5.31;K3III
74Phi Leo;;11.27771224;-3.65151412;4.45;A7IVn
;;11.2783128;49.47627707;5.88;K0III:
75    Leo;;11.28815783;2.01090315;5.18;M0III comp
54Nu  UMa;Alula Borealis;11.30798759;33.09423881;3.49;K3III SB
76    Leo;;11.31527263;1.65053072;5.9;K0III:
55    UMa;;11.31887317;38.18572227;4.76;A2V
;;11.32134542;-64.58259742;5.99;F6IV
12Del Crt;;11.3223674;-14.77904358;3.56;K0III
Pi  Cen;;11.35012284;-54.49101395;3.9;B5Vn
77Sig Leo;;11.35229115;6.02935289;4.05;B9.5Vs
56    UMa;;11.38044827;43.48273665;4.99;G8II
;;11.38560147;-56.77936853;5.82;A4:p
;;11.38686175;-36.16476782;5;K4III
;;11.3892865;-64.95473134;5.09;B5
13Lam Crt;;11.38946455;-18.77990277;5.08;F3IV
78Iot Leo;;11.39871355;10.52969772;4;F2IV SB
79    Leo;;11.40064909;1.40776375;5.39;G8IIICN...
;;11.40310473;-72.25660192;5.55;B2IV-V
14Eps Crt;;11.41016816;-10.85938276;4.81;K5III
15Gam Crt;;11.41471755;-17.68401748;4.06;A9V
;;11.41638522;11.43030968;5.8;K4III
;;11.42486971;-36.06310533;5.21;K0III
;;11.42586889;-37.74754766;5.87;M3III
81    Leo;;11.42679428;16.45655059;5.58;F2V
;;11.42876782;-63.97231572;5.18;F7V
;;11.43255118;55.85034058;5.73;K0III
;;11.44317623;-61.1151713;5.22;B3IV
;;11.44647356;-53.15995577;5.8;K0III+...
16Kap Crt;;11.45265979;-12.3568071;5.93;F4III-IV
84Tau Leo;;11.46561941;2.85629071;4.95;G8II-III
;;11.47641866;-42.67421801;5.14;B9V
57    UMa;;11.48448958;39.33694235;5.3;A2V
;;11.48463987;61.77778557;5.83;F5Vawvar
;;11.49406884;-24.46405831;5.77;A0V
85    Leo;;11.4949618;15.4133855;5.74;K4III
87    Leo;;11.50524494;-3.00345887;4.77;K4III
86    Leo;;11.50807802;18.40973855;5.54;K0III
58    UMa;;11.50865853;43.17304329;5.94;F4V
1Lam Dra;Gianfar;11.52341346;69.33112161;3.82;M0IIIvar
Omi1Cen;;11.52946476;-59.44206384;5.07;G0Ia
Omi2Cen;;11.53022427;-59.51564932;5.12;A3Ia
;;11.53789374;-29.26137351;4.93;F8V
;;11.5388879;-66.9618349;5.89;K1IIICN...
;;11.53909916;61.08275166;5.46;F6V
;;11.5465392;-7.8275244;5.94;K4III
;;11.5467053;-40.4363361;5.64;M1III
;;11.54837498;-31.08723547;5.13;M1/M2III
Xi  Hya;;11.55007195;-31.85752405;3.54;G8III
;;11.56035106;-40.58670322;5.39;A2IV/V
89    Leo;;11.57279333;3.060415;5.76;F5V
;;11.5749869;-32.83334205;5.96;K0V
90    Leo;;11.57847134;16.79691629;5.95;B4V
;;11.57936442;-54.26413167;4.62;B9V
;;11.58250124;-49.1369474;5.5;K1III/IV
;;11.58469362;54.78537508;5.63;K0III
;;11.58704383;-47.37256106;5.64;M3III
Lam Cen;;11.59636896;-63.01982488;3.11;B9II:
;;11.59876549;-47.64152017;5.26;A7m
2    Dra;;11.60072662;69.32325973;5.19;K0III
;;11.60498358;27.78130214;5.8;F0V
;;11.60621692;-61.05243721;5.84;B2.5IV
;;11.60970121;-33.56997476;5.71;K0III
21The Crt;;11.61137458;-9.80225368;4.7;B9.5Vn
91Ups Leo;;11.61581384;-0.82385424;4.3;G9III
;;11.61688935;-61.28344643;5.14;K1III
Pi  Cha;;11.6210951;-75.89654092;5.64;F1III
;;11.62612505;-47.74737759;5.46;K2III
;;11.63014089;-67.62035361;5.94;K0III
;;11.63538108;-61.82655484;5.15;B9IV
59    UMa;;11.63907991;43.62551361;5.56;F2II-III
1Ome Vir;;11.64100267;8.13428325;5.24;M4III
24Iot Crt;;11.64443251;-13.20224958;5.48;F7V
;;11.65823138;-65.3977489;5.01;G2III + A
Omi Hya;;11.67022789;-34.7446553;4.7;B9V
;;11.67847006;-53.96854858;5.95;M1III
92    Leo;;11.67975154;21.35284143;5.26;K1III
;;11.68157018;-62.09010401;4.93;G3Ib
61    UMa;;11.68417365;34.20256022;5.31;G8Vvar
;;11.68884887;-43.09567719;5.54;A0V
62    UMa;;11.69291682;31.7459835;5.73;F4V
;;11.69554232;-32.49932237;5.2;K5III
3    Dra;;11.70789664;66.7448085;5.32;K3III
;;11.72422255;-37.19010227;5.98;K3III
;;11.72533328;-62.48939856;5;F9Ia
27Zet Crt;;11.74604415;-18.35061467;4.71;G8III
2Xi  Vir;;11.75472355;8.25817475;4.84;A4V
Lam Mus;;11.76015759;-66.72884344;3.63;A7III
;;11.76222323;-45.69014545;5.28;B6III
3Nu  Vir;;11.76432515;6.52981394;4.04;M0III
63Chi UMa;;11.76753725;47.77933701;3.69;K0III
;;11.77523583;-61.17835907;4.11;G0II
;;11.77562416;-40.50133452;4.89;G3/G5V
;;11.7821135;55.62826771;5.27;K3III
;;11.78865806;-57.69654711;5.42;K5III
4    Vir;;11.79859215;8.24586534;5.31;A1
93    Leo;;11.7997851;20.21894121;4.5;A comp SB
Mu  Mus;;11.80402484;-66.81487085;4.75;K4III
;;11.81076962;14.28419729;5.9;F0V
;;11.81252928;-26.74975369;5.1;M4III
94Bet Leo;Denebola;11.81774398;14.57233687;2.14;A3Vvar
;;11.82808001;-63.78848906;4.3;B3V
;;11.82827752;34.9317394;5.73;F5IV
;;11.8323964;-70.2257858;4.98;G5Ib
;;11.84091245;-62.6493833;5.68;A3Iab
5Bet Vir;Zavijah;11.8448017;1.76537705;3.59;F8V
;;11.85061967;-5.333334;5.62;K0IV
;;11.852431;-45.1734495;4.47;K4III
;;11.86156022;-30.83409571;5.85;F8V
;;11.86424246;-65.20589445;4.89;B4V
;;11.86955386;-56.98782681;5.56;B4III
Bet Hya;;11.88182257;-33.90813014;4.29;Ap Si
64Gam UMa;Phad;11.89715035;53.69473296;2.41;A0V SB
;;11.91180771;-25.71406632;5.26;G8III
;;11.91667299;-63.27917897;5.89;A3Ib
6    Vir;;11.91754209;8.44390534;5.58;K0III:
;;11.92781364;-28.47703681;5.93;K4III
95    Leo;;11.92792432;15.64680922;5.53;A3V
66    UMa;;11.93289102;56.59856271;5.83;K1III
30Eta Crt;;11.93360653;-17.15080863;5.17;A0V
;;11.9611217;-62.44873578;5.59;B3V
;;11.97090199;-56.31731449;5.44;B8III
;;11.97990798;-64.33955671;5.59;A3Ib
;;11.98820492;33.16702114;5.95;K1III
Eps Cha;;11.99380313;-78.22181833;4.88;B9Vn
7    Vir;;11.99914546;3.65521716;5.36;A1V
;;12.01232423;-10.44483921;5.54;K0IV
;;12.01421389;-19.65899848;5.28;B2IV
8Pi  Vir;;12.01455285;6.61439464;4.65;A5V
;;12.02764788;36.04227697;5.59;K0III
67    UMa;;12.0352953;43.04546506;5.22;A7m
;;12.0438213;-69.19227106;5.89;B9V
The1Cru;;12.05047198;-63.31294495;4.32;Am
;;12.06092076;-42.43378714;5.15;F6V
2    Com;;12.07127112;21.45916332;5.89;F0IV-V
The2Cru;;12.07201048;-63.16571094;4.72;B2IV
;;12.07748522;-68.32889673;5.34;A0V
Kap Cha;;12.0796288;-76.51917475;5.04;K4III
;;12.08256836;-60.96823848;5.95;M2III
9Omi Vir;;12.08685266;8.73284563;4.12;G8III
;;12.08742742;76.90595813;5.78;G9III
;;12.10641217;-65.70942594;5.95;G8/K0III
Eta Cru;;12.11468134;-64.61363898;4.14;F2III
;;12.13058005;-75.36706513;5.17;K2II/III
;;12.13479341;-50.66125439;4.46;B2IIIne
;;12.13742491;-48.69247036;5.34;A1V
Del Cen;;12.13931767;-50.72240999;2.58;B2IVne
1Alp Crv;Alchiba;12.14020907;-24.72877993;4.02;F0IV/V
;;12.14828849;-44.32588609;5.75;A3III
;;12.14849946;-41.23158452;5.51;B3IV
10    Vir;;12.16146813;1.89832789;5.95;K3III
11    Vir;;12.16764211;5.80696343;5.72;Am
2Eps Crv;Minkar;12.16875718;-22.61979211;3.02;K2III
;;12.18335825;81.70983674;6;K5III:
3    Crv;;12.18441142;-23.60237239;5.45;A1V
Rho Cen;;12.19420872;-52.36841559;3.97;B3V
4    Com;;12.19755584;25.87035539;5.66;K4III
5    Com;;12.20258311;20.54210573;5.6;K0II-III
;;12.20330922;77.61619242;5.14;A5m
;;12.20610735;-62.95077296;5.91;B9Ia
;;12.22362736;-38.92915939;5.77;B4III
12    Vir;;12.22388735;10.26236039;5.85;A2m
;;12.2340908;-45.72393011;5.31;K3III
;;12.24988397;-20.84423329;5.82;K0IIICN...
;;12.25237046;70.20007671;5.72;K2III
Del Cru;;12.25243248;-58.74890179;2.79;B2IV
69Del UMa;Megrez;12.25706919;57.03259792;3.32;A3Vvar
4Gam Crv;Gienah Ghurab;12.26346329;-17.5419837;2.58;B8III
6    Com;;12.26673192;14.89914477;5.09;A3V
2    CVn;;12.2687601;40.66025851;5.69;M1III
7    Com;;12.27237644;23.94542332;4.93;K0III
;;12.27504856;33.06179861;4.99;K1III
;;12.29154507;53.19144123;5.8;K6III
;;12.29183258;28.93710321;5.71;A4m
Eps Mus;;12.29295453;-67.96067161;4.06;M5III
Bet Cha;;12.30581775;-79.31226899;4.24;B5Vn
Zet Cru;;12.30730353;-64.00304555;4.06;B2.5V
13    Vir;;12.3111939;-0.7871448;5.9;A5Vn
;;12.313907;75.1605502;5.47;A1V
;;12.31661903;-55.14297519;5.01;M1III
3    CVn;;12.33020086;48.98413192;5.28;M0III
15Eta Vir;Zaniah;12.33177539;-0.66674709;3.89;A2IV
;;12.33634291;-22.17562676;5.94;K0III+...
;;12.33881113;26.6197509;5.52;K2III-IV
16    Vir;;12.33920904;3.31272688;4.97;K1III
5Zet Crv;;12.3426974;-22.21583387;5.2;B8V
11    Com;;12.34530365;17.79265307;4.72;G8III
70    UMa;;12.34745283;57.86428953;5.54;K5III
;;12.34880994;-13.56574902;5.14;K0III
Eps Cru;;12.35605869;-60.40136988;3.59;K3/K4III
;;12.36595516;-56.3743836;5.91;K4III + (F)
Zet2Mus;;12.36871851;-67.52209279;5.15;Am
Zet1Mus;;12.37000954;-68.30719873;5.73;K0III
12    Com;;12.37508865;25.84618178;4.78;F8:p...
;;12.38040898;-57.67610097;5.38;B9V
6    Crv;;12.38933327;-24.84062116;5.66;K1III
;;12.3931804;-35.41265923;5.32;B8/B9V
;;12.39577394;-38.91135056;5.79;B8/B9V
5    CVn;;12.40041175;51.56222925;4.76;G7III
13    Com;;12.40514991;26.09861325;5.17;A3V
71    UMa;;12.4175621;56.77785826;5.82;M3III
;;12.41994468;-11.61051268;5.95;A1V
;;12.42271218;-35.18640097;5.71;B9IV/V
6    CVn;;12.43083253;39.01869867;5.01;G8III-IV
14    Com;;12.44002048;27.26826273;4.92;F0p
;;12.44216338;-51.4506115;4.82;B3Vn
Alp1Cru;Acrux;12.44331705;-63.09905586;0.77;B0.5IV
;;12.44769283;-32.83004764;5.56;B9V
15Gam Com;;12.44897988;28.26861975;4.35;K2IIICN+...
16    Com;;12.44980668;26.8257216;4.98;A4V
;;12.45802117;-58.99176932;5.38;M4/M5III
73    UMa;;12.45975717;55.71275225;5.68;M2III
Sig Cen;;12.46733655;-50.2306048;3.91;B3V
;;12.47291274;-39.04113804;5.45;B8/B9V
17    Com;;12.48186605;25.91288804;5.29;A0p
18    Com;;12.49084826;24.10892077;5.47;F5III
20    Com;;12.49533988;20.89618496;5.68;A3V
7Del Crv;Algorab;12.4977731;-16.51509397;2.94;B9.5V
;;12.49838726;-56.52496942;5.78;M1III
74    UMa;;12.49927749;58.4055266;5.37;A5e...
;;12.49941202;-41.73586155;6;M2II/III
4    Dra;;12.50187813;69.20126087;5.01;M3IIIa
;;12.50485051;-23.69642033;5.63;M0III
21    Com;;12.51682448;24.56718941;5.47;A2pvar
Gam Cru;Gacrux;12.5194248;-57.11256922;1.59;M4III
;;12.52787358;-59.42391403;5.49;F5III
;;12.53226469;-63.50589876;5.96;A8III
8Eta Crv;;12.53457909;-16.19586556;4.3;F2V
;;12.53608197;-73.00104307;5.88;K1III
Gam Mus;;12.54114193;-72.1329759;3.84;B5V
;;12.54335738;-13.85897407;5.74;F3IV/V
5Kap Dra;;12.55806736;69.78820992;3.85;B6IIIp
;;12.55951916;-12.83032829;5.58;G8III/IV
;;12.56080683;33.24766003;5.42;K0IIICN...
8Bet CVn;;12.5625257;41.35676779;4.24;G0V
21    Vir;;12.56299923;-9.45207768;5.48;A0V
9Bet Crv;Kraz In Becvar;12.57312057;-23.39662306;2.65;G5II
;;12.57846015;-44.67251655;5.76;G4IV
6    Dra;;12.57890701;70.02177318;4.95;K2III
23    Com;;12.58086605;22.62918961;4.8;A0IV
24    Com;;12.58548958;18.37700118;5.03;K2III
;;12.58559828;21.88143144;5.86;K1III
;;12.59600404;-41.02194744;5.12;A7III
;;12.60029835;-39.86944684;5.78;A0V
25    Vir;;12.61315854;-5.8318511;5.88;A3V
25    Com;;12.61620946;17.08957856;5.7;K5III
Alp Mus;;12.61974547;-69.13553358;2.69;B2IV-V
;;12.62839626;-27.13865883;5.41;F0V
Tau Cen;;12.62842439;-48.54128816;3.85;A2V
;;12.63957001;1.85470456;5.68;M3III
;;12.6457463;-18.2501648;6;F0V
;;12.65096794;-30.4223493;5.86;K2/K3III
26    Com;;12.65204379;21.06258094;5.49;G9III
26Chi Vir;;12.65411457;-7.99550439;4.66;K2III
;;12.6646004;-39.98724188;4.63;B8II/III
;;12.68778427;-13.01392023;5.17;F3IV
;;12.68973471;-46.14572729;5.84;K3II
Gam Cen;;12.69200138;-48.95988553;2.2;A1IV
29Gam Vir;;12.69444503;-1.44952231;2.74;F0V+...
30Rho Vir;;12.69805765;10.23584294;4.88;A0V
;;12.69905466;-59.68581085;4.91;B6IV
31    Vir;;12.69921102;6.80664416;5.57;A2V
;;12.70987809;-48.81303493;4.66;K0III
;;12.71396743;-63.058616;5.27;B2pe
;;12.7192256;-56.17619646;5.99;B9Vn
;;12.72722835;-1.57681459;5.91;G8IIIp
;;12.73348619;-28.32386102;5.46;K3III
10    CVn;;12.74991006;39.27857766;5.95;G0V
;;12.75217466;45.44022447;5.42;C7Iab
32    Vir;;12.76031168;7.67331477;5.22;A8m
Iot Cru;;12.76053228;-60.98116057;4.69;K1III
Bet Mus;;12.77135267;-68.10809405;3.04;B2V
33    Vir;;12.77288323;9.54078962;5.65;K1III-IV
;;12.77298597;-56.48877967;4.62;B3V
27    Com;;12.77743147;16.57764912;5.12;K3III
;;12.77950572;-33.31541396;5.87;K3III
;;12.78859039;62.78113875;5.88;A9V
7    Dra;;12.79287259;66.79031573;5.43;K5III
Bet Cru;Becrux;12.79536635;-59.68873246;1.25;B0.5III
;;12.80732183;-27.59723017;5.65;G8III
;;12.81092684;60.31989667;5.83;F5V
29    Com;;12.81505448;14.12263297;5.71;A1V
;;12.81855312;83.41779443;5.92;A0V
;;12.82050013;83.41285818;5.38;A1IIIsh
30    Com;;12.82153121;27.55232611;5.76;A2V
;;12.82915265;-71.98624542;5.55;G8Ib/II
;;12.8363349;37.51688446;5.87;A3V
;;12.84477415;-33.99926779;4.9;B9V
;;12.84941766;-52.7873952;5.7;A5V
;;12.85499492;-60.32978611;5.71;A2Iab
31    Com;;12.86164661;27.54073393;4.93;G0III
;;12.86581947;-39.68038459;5.99;B7/B8V
;;12.8845178;-54.9524841;5.91;K3III
;;12.88527127;-48.94325313;4.33;K3/K4III
35    Com;;12.88826967;21.24502058;4.89;G8III
;;12.8894166;-60.32848627;5.75;B9Ia
;;12.8905961;-40.17881857;4.25;A4IV
Kap Cru;;12.89692318;-60.37624027;5.89;B5Ia
77Eps UMa;Alioth;12.9004536;55.95984301;1.76;A0p
;;12.90520616;-11.64859567;6;A2V
40Psi Vir;;12.9058817;-9.53894647;4.77;M3IIIvar
Mu 1Cru;;12.90990489;-57.17789116;4.03;B2IV-V
Mu 2Cru;;12.91025591;-57.16864387;5.08;B5Vne
Lam Cru;;12.91089445;-59.14666538;4.62;B4Vn
;;12.91570445;47.19673771;5.75;M5III
Iot Oct;;12.91620771;-85.12342237;5.45;K0III
;;12.91630729;-44.15140639;5.89;G2IV
;;12.92207264;-42.9157015;5.46;M0III
8    Dra;;12.92459864;65.43854743;5.23;A5n
43Del Vir;Auva;12.92680091;3.39759862;3.39;M3III
;;12.93253881;-56.83580429;5.34;O9Ib
12Alp1CVn;;12.93350105;38.31469771;5.61;F0V
12Alp2CVn;Cor Caroli;12.9338447;38.31824617;2.89;A0spe...
;;12.93823391;54.09948306;5.84;A5m
;;12.94214448;-72.18518249;5.93;G8III
;;12.95121681;-51.19871605;5.17;B8V
;;12.97980639;75.47247502;6;K0III
36    Com;;12.98207385;17.40936063;4.76;M0III
44    Vir;;12.99431817;-3.81194179;5.79;A3V
9    Dra;;12.99868775;66.59730755;5.37;K2III
37    Com;;13.00457929;30.78503676;4.88;K1IIIp
46    Vir;;13.00998847;-3.3686079;5.99;K2III
78    UMa;;13.01210715;56.36633134;4.93;F2V
38    Com;;13.01933893;17.1232026;5.97;K0III
47Eps Vir;Vindemiatrix;13.03632237;10.95910186;2.85;G8IIIvar
Del Mus;;13.03771597;-71.54879865;3.61;K2III
;;13.05148901;-71.47572327;5.93;B1.5IIIne
Xi 1Cen;;13.05926331;-49.52723627;4.83;A0V
;;13.06278521;-20.58350964;5.58;F7V
14    CVn;;13.095684;35.79885169;5.2;B9V
;;13.09785537;45.26848988;5.64;K1III
;;13.10464732;-48.46325358;4.71;B5V
39    Com;;13.10591196;21.15351;6;F4V
40    Com;;13.10627337;22.61629063;5.53;M5III
;;13.10973538;-41.58840727;5.59;K0II/III
;;13.11506365;-35.86182329;5.63;A0V
Xi 2Cen;;13.11518417;-49.90621586;4.27;B1.5V
41    Com;;13.11964107;27.62490672;4.8;K5III
;;13.12341946;-59.86049011;5.98;B9IV+...
;;13.12731124;-53.45971466;5.7;B8V
49    Vir;;13.13161191;-10.74038528;5.15;K2III
The Mus;;13.13532192;-65.30601741;5.44;WC6 + O9.5I
;;13.14235778;-8.98422912;5.57;K3III
45Psi Hya;;13.15091194;-23.11797275;4.94;K0III
;;13.15345066;10.02246786;5.79;K0III
50    Vir;;13.16258009;-10.32930884;5.95;K5III
;;13.16330208;16.8486489;5.91;K5III
51The Vir;;13.16583667;-5.53892987;4.38;A1V
42Alp Com;Diadem;13.1665415;17.52911621;4.32;F5V
17    CVn;;13.16757463;38.49887224;5.91;A9III-IV
;;13.18581695;-42.23282785;5.78;F7IV
;;13.18980764;-43.36850529;5.24;K1/K2III
;;13.19760597;-69.94201974;5.92;F3IV/V
43Bet Com;;13.19803407;27.87603769;4.23;G0V
;;13.20096299;-37.80313606;4.85;G3V
53    Vir;;13.20096794;-16.1979034;5.04;F6V
;;13.20489702;-59.92053651;4.58;B8V
;;13.20915319;11.55617035;5.76;M0III
;;13.21354619;-66.22676607;5.91;A0V(n)
